1351	7, 33
1352	31
1376	53
1394	79
1397	68
1430	16
1447	8, 78
1487	49
1504	22
1505	71
6	96
64	1, 38
91	44, 61
109	4, 36, 58
170	10, 13, 82
171	41
191	53
210	99
211	6, 23
238	87, 93
246	35
254	20
255	76
264	29
277	19, 25, 42, 45, 47, 95
278	2, 40, 43, 51, 67, 86
279	31
291	48, 63
293	65
345	97
406	57
465	37
469	98
531	88
663	34
683	22, 66
684	16
788	72
809	54
814	92
869	8, 78
875	56
876	60, 62
897	83
899	9, 94
905	91
920	79
922	24
926	64, 74
927	70
928	5
945	49
1014	28
1030	11
1067	30
1091	80
1098	32
1108	26
1115	77
1132	27
1140	89
1152	73
1162	46
1165	84
1216	21
1230	17
1231	15
1249	50
1261	55
1281	69
1301	12
1302	59, 90
1317	81, 85
1328	3, 18
1352	0, 7, 33
1369	14
1389	75
1415	68
1487	39
1505	71
1521	52
36	80
55	38
90	4, 44, 58, 61
134	13
210	87
226	50
236	77
237	55
247	40
253	20
263	29
275	35
276	19, 25, 42, 45, 47
277	31
326	62
331	0
332	7, 33
360	60
374	18
379	57
408	59
430	70
464	37
468	98
514	9, 64
552	94
645	84
660	75
662	34
684	22
790	72
793	54
796	92
807	96
856	56
896	83
904	91
923	24, 27
929	5, 76
962	88
971	79
975	74
1000	14
1012	39
1013	11
1030	28, 30
1066	36
1073	26
1083	97
1097	32
1105	1
1114	82
1115	48, 63
1136	46
1139	89
1155	10
1180	21
1183	99
1212	17
1213	15
1217	73
1232	41
1243	69
1261	86, 95
1265	90
1277	51
1288	81, 93
1289	2, 43, 67
1300	12
1301	3
1316	6, 23, 85
1350	65
1375	53
1396	68
1429	16
1446	8, 78
1488	49
1504	71
1517	66
1520	52
66	38
88	44
89	1
107	4, 58, 61
174	41
208	99
209	53, 85
236	87, 93
244	35
245	40
274	95
275	43
281	20
282	76
290	19, 25, 42, 45, 47
291	31, 65
304	48, 63
353	0
359	62
377	90
404	57
407	18, 59
466	98
477	37, 56, 74
527	9, 64, 94
528	88
684	34
685	66
686	16
702	22
808	72, 96
812	54
817	92
878	60
895	83
902	8, 78
903	91
930	70
931	5
941	14
999	79
1028	11
1047	27
1050	39
1065	28, 30, 36
1089	80
1095	32, 97
1106	26
1113	77
1138	89
1150	73
1153	10, 13, 82
1158	46
1163	84
1170	29
1218	21
1232	17
1233	15
1238	24
1245	69
1252	50
1263	55
1278	86
1287	2, 51, 67
1315	81
1325	12
1326	3
1348	6, 23
1371	7, 33
1407	75
1413	68
1504	49
1518	71
1547	52
45	8
71	39
102	71
146	52
158	96
198	38
258	4, 44, 61
265	58
282	28
320	10, 13
322	68
338	41
345	6, 23, 93
346	53
369	87
370	99
388	35
390	40
395	20
396	76
410	29
419	31
420	19, 25, 42, 45, 47, 95
421	46
433	83
440	65
442	48, 63
459	97
490	0
499	60
525	18
558	57
599	37
600	74
613	98
671	9, 64, 88, 94
806	16
807	66
809	34
815	84
823	22
958	54
961	72
984	92
1034	62
1036	56
1041	78
1052	24
1056	91
1075	5
1076	70
1079	27
1081	14, 79
1096	49
1172	11
1197	30
1198	36
1200	80
1237	77
1247	32
1258	26
1260	1
1264	82
1267	73
1281	89
1362	21
1365	15
1377	50
1383	69
1387	55
1388	17
1408	86
1419	90
1428	51
1434	59
1443	2, 43, 67, 81
1452	3
1453	12
1465	85
1502	7, 33
1531	75
100	66
102	91
104	39
155	80
182	96
195	72
224	11
225	1, 38
282	36
319	28, 30
320	10
337	68
339	41
340	13, 82
345	53
369	23, 81, 85
370	15
371	99
388	35
390	2, 43, 51, 67
411	29
413	5, 76
414	92
422	46
434	83
441	86, 95
469	63
473	65
480	3
482	32, 97
493	26
517	90
599	64, 74
711	88
822	16
825	34
853	22
935	20
957	54
1002	71
1034	60
1035	37, 56
1036	94
1057	8, 78
1061	9
1062	62
1080	79
1096	52
1111	70
1120	57
1126	49
1172	4, 58
1196	44, 61
1238	48
1264	77
1281	89
1297	24, 27
1313	84
1361	21, 73
1365	19, 25, 42, 45, 47
1387	40
1388	17
1398	50
1400	98
1403	69
1407	55
1427	87, 93
1452	18, 59
1454	12
1465	31
1471	6
1498	14
1516	0, 7, 33
1531	75
16	16
23	78
72	49
73	71
100	22
120	52
180	80
223	44, 61
224	38
254	34
257	4
338	6
365	55
369	68
370	40, 43, 67, 81, 87, 93
372	35, 77
383	50
390	31
395	76
409	12
421	19, 25, 42, 45, 47
434	5
435	92
472	0, 7, 33
484	60, 62
492	17
510	26
559	70
598	37
790	84
796	75
806	66
927	72
950	20
960	96
1004	69
1019	56
1033	83
1035	94
1038	24
1041	91
1058	8
1076	88
1111	9, 64, 74
1125	14, 79
1146	39
1151	57
1171	11
1196	28, 30, 36
1200	58
1227	32, 97
1232	27
1235	1
1237	48
1259	63
1265	10, 13, 82
1282	89
1292	29
1303	46
1326	21
1335	73
1338	99
1358	54
1364	15, 41
1387	86, 95
1418	90
1419	98
1427	2, 51
1442	23
1453	3, 18, 59
1471	65
1501	85
1514	53
98	66
99	22
101	91
102	39
183	96
194	72
196	11
218	34
257	1
302	36, 58
318	28, 30
319	10
339	68
342	13, 82
364	15, 41
370	53
371	23, 85
372	99
388	43, 93
389	31
412	29
414	5
415	92
421	2, 67
422	51
435	76, 83
442	86, 95
468	63
470	65
471	0, 33
483	32, 97
485	60
493	17
502	62
518	3
523	90
597	37
615	98
619	9, 64, 74
644	56
712	88
797	75
821	16
937	20
979	54
987	69
989	71
1052	8, 78
1062	94
1080	52
1093	79
1110	70
1125	49
1152	57
1195	4, 44, 61
1205	27
1234	38
1237	26
1262	80
1263	48
1265	35
1283	89
1301	77
1302	46
1325	73
1333	24
1341	84
1364	25, 45
1383	21
1386	19, 42, 47
1397	50
1406	40
1425	55, 87
1454	59
1455	12
1472	81
1481	18
1500	6
1514	7
1532	14
28	65
53	31
83	53
97	14
101	0, 33
142	8, 78
200	22
203	49
232	66
240	91
305	80
339	72
341	11
363	34
428	36
445	30
447	6, 23
464	82
482	68
483	55
484	77
493	50
514	85
528	2, 67, 81
540	12
546	51
559	5, 76
560	20
567	46
568	86
570	7
576	92
603	83
615	17
621	60
622	62
624	32
640	26
648	3, 18, 59
651	57
677	70
736	74
781	56
934	75
962	16
1073	96
1101	54
1123	71
1142	37
1191	88, 94
1210	9, 64
1233	52
1234	79
1275	39
1307	28
1329	4, 44, 58, 61
1352	97
1363	1, 38
1365	48, 63
1384	10, 13
1394	29
1404	35
1408	89
1415	27
1416	21
1432	73
1433	24
1451	99
1452	84
1477	15, 41
1478	19, 25, 42, 45, 47
1494	95
1522	40, 43
1546	90
1547	98
1550	69
1554	87, 93
1	72, 96
41	38
86	1
87	44, 61
96	58
127	28
150	10, 13
167	53
177	99
178	15, 41
179	23, 81, 85, 93
210	87
221	20
238	35
239	40
242	29
253	19, 25, 42, 45, 47, 86, 95
254	51
255	31
261	76
281	65
283	48, 63
288	0
349	90
439	98
507	88
633	16
635	66
636	34
657	22
786	92
791	54
843	37
860	60, 62
861	56, 94
867	8, 78
874	91
877	24
882	83
898	5
899	70
900	9, 64, 74
904	27
907	52
940	49
954	79
968	57
992	4
1020	11
1034	30
1051	89
1059	97
1065	80
1066	36
1068	26
1076	77
1091	32
1098	82
1118	73
1147	46
1152	84
1191	21
1215	17
1228	50
1239	55
1244	69
1285	2, 43, 67
1291	3, 18, 59
1292	12
1303	6
1333	14
1337	7, 33
1352	75
1392	68
1468	39
1480	71
