1351	7, 33
1352	31
1376	53
1394	79
1397	68
1430	16
1447	8, 78
1487	49
1504	22
1505	71
6	96
64	1, 38
91	44, 61
109	4, 36, 58
170	10, 13, 82
171	41
191	53
210	99
211	6, 23
238	87, 93
246	35
254	20
255	76
264	29
277	19, 25, 42, 45, 47, 95
278	2, 40, 43, 51, 67, 86
279	31
291	48, 63
293	65
345	97
406	57
465	37
469	98
531	88
663	34
683	22, 66
684	16
788	72
809	54
814	92
869	8, 78
875	56
876	60, 62
897	83
899	9, 94
905	91
920	79
922	24
926	64, 74
927	70
928	5
945	49
1014	28
1030	11
1067	30
1091	80
1098	32
1108	26
1115	77
1132	27
1140	89
1152	73
1162	46
1165	84
1216	21
1230	17
1231	15
1249	50
1261	55
1281	69
1301	12
1302	59, 90
1317	81, 85
1328	3, 18
1352	0, 7, 33
1369	14
1389	75
1415	68
1487	39
1505	71
1521	52
36	80
55	38
90	4, 44, 58, 61
134	13
210	87
226	50
236	77
237	55
247	40
253	20
263	29
275	35
276	19, 25, 42, 45, 47
277	31
326	62
331	0
332	7, 33
360	60
374	18
379	57
408	59
430	70
464	37
468	98
514	9, 64
552	94
645	84
660	75
662	34
684	22
790	72
793	54
796	92
807	96
856	56
896	83
904	91
923	24, 27
929	5, 76
962	88
971	79
975	74
1000	14
1012	39
1013	11
1030	28, 30
1066	36
1073	26
1083	97
1097	32
1105	1
1114	82
1115	48, 63
1136	46
1139	89
1155	10
1180	21
1183	99
1212	17
1213	15
1217	73
1232	41
1243	69
1261	86, 95
1265	90
1277	51
1288	81, 93
1289	2, 43, 67
1300	12
1301	3
1316	6, 23, 85
1350	65
1375	53
1396	68
1429	16
1446	8, 78
1488	49
1504	71
1517	66
1520	52
66	38
88	44
89	1
107	4, 58, 61
174	41
208	99
209	53, 85
236	87, 93
244	35
245	40
274	95
275	43
281	20
282	76
290	19, 25, 42, 45, 47
291	31, 65
304	48, 63
353	0
359	62
377	90
404	57
407	18, 59
466	98
477	37, 56, 74
527	9, 64, 94
528	88
684	34
685	66
686	16
702	22
808	72, 96
812	54
817	92
878	60
895	83
902	8, 78
903	91
930	70
931	5
941	14
999	79
1028	11
1047	27
1050	39
1065	28, 30, 36
1089	80
1095	32, 97
1106	26
1113	77
1138	89
1150	73
1153	10, 13, 82
1158	46
1163	84
1170	29
1218	21
1232	17
1233	15
1238	24
1245	69
1252	50
1263	55
1278	86
1287	2, 51, 67
1315	81
1325	12
1326	3
1348	6, 23
1371	7, 33
1407	75
1413	68
1504	49
1518	71
1547	52
45	8
71	39
102	71
146	52
158	96
198	38
258	4, 44, 61
265	58
282	28
320	10, 13
322	68
338	41
345	6, 23, 93
346	53
369	87
370	99
388	35
390	40
395	20
396	76
410	29
419	31
420	19, 25, 42, 45, 47, 95
421	46
433	83
440	65
442	48, 63
459	97
490	0
499	60
525	18
558	57
599	37
600	74
613	98
671	9, 64, 88, 94
806	16
807	66
809	34
815	84
823	22
958	54
961	72
984	92
1034	62
1036	56
1041	78
1052	24
1056	91
1075	5
1076	70
1079	27
1081	14, 79
1096	49
1172	11
1197	30
1198	36
1200	80
1237	77
1247	32
1258	26
1260	1
1264	82
1267	73
1281	89
1362	21
1365	15
1377	50
1383	69
1387	55
1388	17
1408	86
1419	90
1428	51
1434	59
1443	2, 43, 67, 81
1452	3
1453	12
1465	85
1502	7, 33
1531	75
100	66
102	91
104	39
155	80
182	96
195	72
224	11
225	1, 38
282	36
319	28, 30
320	10
337	68
339	41
340	13, 82
345	53
369	23, 81, 85
370	15
371	99
388	35
390	2, 43, 51, 67
411	29
413	5, 76
414	92
422	46
434	83
441	86, 95
469	63
473	65
480	3
482	32, 97
493	26
517	90
599	64, 74
711	88
822	16
825	34
853	22
935	20
957	54
1002	71
1034	60
1035	37, 56
1036	94
1057	8, 78
1061	9
1062	62
1080	79
1096	52
1111	70
1120	57
1126	49
1172	4, 58
1196	44, 61
1238	48
1264	77
1281	89
1297	24, 27
1313	84
1361	21, 73
1365	19, 25, 42, 45, 47
1387	40
1388	17
1398	50
1400	98
1403	69
1407	55
1427	87, 93
1452	18, 59
1454	12
1465	31
1471	6
1498	14
1516	0, 7, 33
1531	75
16	16
23	78
72	49
73	71
100	22
120	52
180	80
223	44, 61
224	38
254	34
257	4
338	6
365	55
369	68
370	40, 43, 67, 81, 87, 93
372	35, 77
383	50
390	31
395	76
409	12
421	19, 25, 42, 45, 47
434	5
435	92
472	0, 7, 33
484	60, 62
492	17
510	26
559	70
598	37
790	84
796	75
806	66
927	72
950	20
960	96
1004	69
1019	56
1033	83
1035	94
1038	24
1041	91
1058	8
1076	88
1111	9, 64, 74
1125	14, 79
1146	39
1151	57
1171	11
1196	28, 30, 36
1200	58
1227	32, 97
1232	27
1235	1
1237	48
1259	63
1265	10, 13, 82
1282	89
1292	29
1303	46
1326	21
1335	73
1338	99
1358	54
1364	15, 41
1387	86, 95
1418	90
1419	98
1427	2, 51
1442	23
1453	3, 18, 59
1471	65
1501	85
1514	53
98	66
99	22
101	91
102	39
183	96
194	72
196	11
218	34
257	1
302	36, 58
318	28, 30
319	10
339	68
342	13, 82
364	15, 41
370	53
371	23, 85
372	99
388	43, 93
389	31
412	29
414	5
415	92
421	2, 67
422	51
435	76, 83
442	86, 95
468	63
470	65
471	0, 33
483	32, 97
485	60
493	17
502	62
518	3
523	90
597	37
615	98
619	9, 64, 74
644	56
712	88
797	75
821	16
937	20
979	54
987	69
989	71
1052	8, 78
1062	94
1080	52
1093	79
1110	70
1125	49
1152	57
1195	4, 44, 61
1205	27
1234	38
1237	26
1262	80
1263	48
1265	35
1283	89
1301	77
1302	46
1325	73
1333	24
1341	84
1364	25, 45
1383	21
1386	19, 42, 47
1397	50
1406	40
1425	55, 87
1454	59
1455	12
1472	81
1481	18
1500	6
1514	7
1532	14
28	65
53	31
83	53
97	14
101	0, 33
142	8, 78
200	22
203	49
232	66
240	91
305	80
339	72
341	11
363	34
428	36
445	30
447	6, 23
464	82
482	68
483	55
484	77
493	50
514	85
528	2, 67, 81
540	12
546	51
559	5, 76
560	20
567	46
568	86
570	7
576	92
603	83
615	17
621	60
622	62
624	32
640	26
648	3, 18, 59
651	57
677	70
736	74
781	56
934	75
962	16
1073	96
1101	54
1123	71
1142	37
1191	88, 94
1210	9, 64
1233	52
1234	79
1275	39
1307	28
1329	4, 44, 58, 61
1352	97
1363	1, 38
1365	48, 63
1384	10, 13
1394	29
1404	35
1408	89
1415	27
1416	21
1432	73
1433	24
1451	99
1452	84
1477	15, 41
1478	19, 25, 42, 45, 47
1494	95
1522	40, 43
1546	90
1547	98
1550	69
1554	87, 93
1	72, 96
41	38
86	1
87	44, 61
96	58
127	28
150	10, 13
167	53
177	99
178	15, 41
179	23, 81, 85, 93
210	87
221	20
238	35
239	40
242	29
253	19, 25, 42, 45, 47, 86, 95
254	51
255	31
261	76
281	65
283	48, 63
288	0
349	90
439	98
507	88
633	16
635	66
636	34
657	22
786	92
791	54
843	37
860	60, 62
861	56, 94
867	8, 78
874	91
877	24
882	83
898	5
899	70
900	9, 64, 74
904	27
907	52
940	49
954	79
968	57
992	4
1020	11
1034	30
1051	89
1059	97
1065	80
1066	36
1068	26
1076	77
1091	32
1098	82
1118	73
1147	46
1152	84
1191	21
1215	17
1228	50
1239	55
1244	69
1285	2, 43, 67
1291	3, 18, 59
1292	12
1303	6
1333	14
1337	7, 33
1352	75
1392	68
1468	39
1480	71
0	96
25	72
51	38
68	1
129	36
131	28, 30
156	82
157	55
158	68
176	41
177	53
188	50
207	99
208	15
209	6, 23
226	12
238	43, 51, 81, 93
251	35, 46
252	19, 47
258	20
259	5, 76
262	29
263	48, 63
276	83
277	92
283	86, 95
322	97
332	3
368	90
444	74
473	56
508	9, 88
609	84
610	89
657	34
659	16
678	22
821	54, 69
823	71
859	37
860	94
877	78
884	60, 62
898	64
934	70
937	27
938	14, 79
953	49
987	57
1021	4, 58, 61
1022	11
1032	44
1073	80
1076	26
1089	32
1095	10, 13
1115	73
1121	77
1139	24
1216	17
1217	25, 42, 45
1222	21
1240	40, 87
1262	98
1292	59
1304	2, 67
1311	31, 65
1312	85
1323	18
1357	0, 7, 33
1389	75
1446	8
1477	66
1480	39
1509	91
1522	52
28	96
47	38
92	4, 44, 61
111	58
151	28, 30, 36
153	13
196	53
203	99
234	87
235	85
249	40
255	20
265	31
266	19, 25, 42, 45, 47, 95
267	35, 46
277	29
296	48
362	62
396	57
473	98
476	37
637	89
655	84
661	66
680	34
682	22
789	72
811	92
855	94
887	56
888	60
900	78
902	91
917	76, 83
919	64, 74
929	5
930	70
965	9, 88
968	14
969	79
1048	11
1073	26
1084	97
1093	80
1094	1
1104	32
1114	63
1115	10, 82
1116	77
1133	27
1203	21, 73
1204	24
1232	50
1243	17
1244	15, 41, 55
1262	54
1272	90
1276	69
1281	86
1295	59
1296	12
1307	2, 43, 51, 67
1320	3, 18
1329	23, 81, 93
1332	6
1354	7, 33, 65
1385	75
1408	68
1409	0
1426	16
1462	8
1477	39
1505	71
1506	49
1519	52
14	52
80	72
107	38
115	1
169	4, 58
187	28
188	36
189	13
226	10, 82
227	41
230	68
243	99
244	15
245	87, 93
271	43
281	12
290	29
293	5, 76
294	20
299	51, 67
300	35, 46
312	83
324	48
325	25, 42, 45, 86, 95
343	63
345	65
349	17
357	32, 97
368	26
369	3
417	70
420	90
485	98
518	9, 56, 64, 74
578	88
680	89
695	34
697	16
727	22
839	96
851	54
872	92
893	37
919	91
923	60, 62
926	94
930	8, 78
963	24
984	14
1001	49
1013	79
1037	57
1058	11, 61
1088	44
1089	30
1131	80
1158	77
1164	27
1181	73
1201	84
1257	21
1262	19, 47
1267	40
1277	50
1293	69
1297	55
1338	59
1347	2, 81
1359	18
1367	6, 23
1387	31, 53, 85
1403	7, 33
1410	75
1424	0
1515	39
1538	71
1540	66
60	96
81	72
116	1, 38
168	36
186	28, 30
187	10
217	13, 82
225	41
226	6, 23
244	53
272	81, 93
292	29
294	76
300	40, 43, 51
310	20
328	83
342	48, 63
344	65
356	32
373	97
384	26
394	3
442	57
515	98
579	88
661	89
696	34
700	16
725	22
833	54, 69
870	92
895	37
922	60, 62
924	94
929	8
958	56
964	91
977	5
979	9, 64, 74
982	24
984	52
994	70
999	14, 79
1000	49
1084	39
1086	11, 44
1087	4, 58, 61
1130	80
1159	35, 46
1160	77
1165	27
1202	84
1206	99
1209	73
1256	21
1260	19, 47
1261	25, 42, 45, 86, 95
1267	17
1286	15
1296	55, 87
1307	50
1336	12
1337	90
1346	2, 67
1358	18, 59
1366	31, 85
1402	0, 7, 33
1411	75
1455	78
1460	68
1530	66
1539	71
61	80
82	96
102	72
122	34
142	1
162	36
215	28, 30
223	10, 82
224	55
225	68
261	77
262	15
263	50
273	53, 81, 85
291	12
301	31
302	43, 51, 67
309	92
310	5
312	29
323	19, 25, 42
327	76, 83
341	46
342	45, 86, 95
366	63
368	65
374	32, 97
376	60, 62
384	17
385	26
392	3
414	70
418	90
534	98
537	56
580	88
683	89
690	75
723	16
802	20
889	71
891	69
909	37
928	8, 78
957	94
977	9, 64, 74
982	79
998	52
1015	49
1016	14
1017	27
1034	57
1084	4, 11, 44, 58, 61
1129	38
1131	48
1154	13
1161	35
1207	99
1211	73
1226	84
1234	24
1258	41
1259	47
1282	21
1295	40
1317	54
1321	87
1357	18, 59
1365	2
1384	6, 23, 93
1427	0, 7, 33
1539	39
1541	91
1543	22
1544	66
9	91
10	39
81	80
83	96
120	11
123	72
124	34
214	28, 30, 36
221	82
250	50
261	55
262	68
274	6, 23, 85, 93
275	15, 41
303	81
309	5
311	29
322	2, 43, 51, 67
338	46
340	86
352	83
384	65
385	17
399	26
408	60
410	32, 97
412	3
416	59
417	18
437	70
442	90
498	37
554	56
555	9, 64, 88
693	75
741	16
824	92
825	20
830	54
911	69
913	71
954	76
956	94
975	62
981	8, 78
992	74
996	79
997	52
1017	14
1033	57
1039	49
1083	4, 44, 58, 61
1128	1
1153	38
1154	48, 63
1158	89
1163	77
1164	10, 13
1181	35
1227	84
1231	99
1234	21
1235	73
1236	24, 27
1284	19, 25, 42, 45, 47
1294	95
1311	98
1320	40, 87
1373	12
1383	31
1399	53
1428	7, 33
1434	0
1545	22, 66
5	66
8	91
9	39
99	96
121	11
124	72
149	34
165	1
213	36
219	28, 30
220	10
258	82
260	6, 23, 93
276	15, 41
304	85
321	43, 67, 81
326	29
337	46
338	51
339	2
345	92
346	5, 76
351	83
366	65
385	7
389	63
398	26
399	17
409	32, 97
415	3
440	90
441	18, 59
536	98
553	56
719	16, 75
847	20
892	71
910	69
940	37
952	60, 62
975	88, 94
980	8, 78
991	9, 64, 74
1017	52
1018	79
1022	70
1035	27
1038	49
1065	57
1102	4, 44, 58, 61
1151	80
1152	38
1160	89
1164	48
1165	13
1182	35, 77
1232	99
1236	21, 73
1238	24
1260	84
1278	54
1283	19, 25, 42, 45, 47
1292	40
1293	86, 95
1319	55
1328	50
1342	87
1372	12
1398	31
1435	0, 33
1440	14
1455	53, 68
1546	22
4	66
38	91
101	80
123	11
150	34
241	30
257	10, 82
269	77
270	55
271	23, 87, 93
272	68
285	53
286	15
320	81, 85
327	12
337	2, 43, 51, 67
344	92
347	29
350	5
363	46
364	86, 95
380	62, 83
386	0
387	7
398	17
405	60
407	32
414	3, 18
422	26
439	59, 90
474	70
541	74
552	56
696	89
846	20
848	96
892	72
939	37
952	94
972	76
990	9, 64, 88
1018	52
1036	49
1064	57
1079	39
1081	28
1101	4, 58
1116	97
1125	44, 61
1126	36
1150	1
1165	48, 63
1166	13
1212	35
1217	27
1229	84
1233	99
1239	24
1251	73
1254	41
1282	25, 45
1287	38
1290	19, 42, 47
1301	50
1312	54, 69
1315	21
1318	40
1333	98
1381	65
1397	31
1410	6
1436	33
1441	14, 79
1469	16, 75
1485	8, 78
1546	71
1548	22
4	71
20	22
21	66
40	52
66	96
99	80
124	38
147	11
169	44, 61
173	34
255	30
287	55
288	77
297	50
335	19, 25, 42, 45, 47
336	31
347	12
348	5
363	2, 51, 67
398	0, 7, 33
404	62
429	60
436	3, 18, 59
472	57
494	70
551	64
585	9
597	56, 94
715	75
726	84
868	54
880	20, 92
894	72
950	37
954	69
971	83
975	24
977	91
989	88
1010	76
1024	74
1074	27
1079	4
1100	28, 58
1124	36
1139	97
1152	26
1166	63
1168	1
1176	32
1185	48
1203	29
1209	89
1213	46
1215	10, 13
1236	82
1276	73
1280	15, 99
1287	35
1288	17
1309	41
1312	21
1317	86, 95
1339	40, 43
1351	90
1353	98
1360	81, 87, 93
1379	6, 23
1395	65
1438	53, 68, 85
1481	16
1484	14, 79
1493	8, 78
1546	39
1547	49
3	71
23	22
52	91
53	52
125	80
148	38
171	11
174	34
178	4, 44, 58, 61
254	13
268	6
287	68
288	15, 55
289	77
298	50
315	35
317	40, 87
333	19, 25, 42, 45, 47
335	31
341	20
346	12
362	2
370	48
383	5
396	0, 7, 33
428	60
455	57
458	3
475	18, 59
540	98
544	37
587	9, 64
596	94
715	66
724	84
739	75
896	72
897	96
900	92
949	56
970	83
1008	76
1009	62
1025	88
1026	70
1049	74
1066	14, 79
1075	39
1123	28, 30, 36
1169	1
1177	32, 97
1182	89
1186	63
1215	46
1216	10, 82
1226	29
1242	24, 27
1248	73
1279	99
1287	26
1308	41
1309	17
1316	86, 95
1330	54
1335	21
1338	51
1349	90
1355	69
1359	43, 67, 81
1378	23, 93
1412	65
1440	53, 85
1480	16
1513	78
1524	8
1548	49
17	19, 25, 42, 45, 47
18	48
39	92
46	32, 97
78	0, 33
115	18
119	57
135	70
180	98
198	37
223	64, 74
243	56
280	94
394	66
395	34
401	84
426	16
427	22
529	20
534	54
537	72
602	78
604	24
626	83
635	91
641	60, 62
642	76
663	5
690	9, 88
695	79
739	39
777	11
778	28, 30
784	80
785	36
812	26
832	89
852	1
854	27
861	29
872	63
874	10, 77, 82
893	46
905	99
924	21, 73
975	15, 41, 55
977	17
989	50
997	86, 95
1002	69
1027	51
1041	12
1042	59, 90
1050	2, 43, 67, 81
1060	6, 23, 85
1061	31
1072	3
1101	14
1105	7, 65
1147	53, 68
1153	75
1221	8
1255	71
1256	49
1270	52
1314	96
1356	38
1372	44, 61
1422	4, 58
1466	13
1509	93
1524	87
1525	40
1541	35
10	12
20	31
28	19, 25, 42, 45, 47
38	29
54	48, 63
82	0, 33
99	62
105	7
119	3, 18
123	60
135	90
155	57
165	70
202	74
240	56
284	9, 88
301	94
398	84
410	75
413	66
444	22
550	20, 92
563	72
567	54
579	96
589	37
638	91
645	83
666	5, 76
709	64
729	79
772	39
781	28
782	30
804	80
806	36
836	32, 97
854	1
859	27
876	26
888	82
889	46
907	89
923	10
924	35
926	73
946	24
960	99
963	21
972	15
973	17
991	50
1001	55
1030	86, 95
1040	98
1055	81, 87, 93
1056	2, 43, 51, 67
1069	59
1074	69
1093	65
1094	6, 23
1096	14
1169	68
1181	16
1224	8, 78
1253	49
1287	71
1309	52
1389	11
1398	38
1399	44, 61
1425	4, 58
1428	34
1492	13
1505	41
1538	77
1539	40
1540	53, 85
2	35
21	85
28	31
39	12
53	45
83	7, 33
100	62
106	0
124	60
131	90
134	18, 59
154	57
194	70
242	98
265	9, 64
317	94
409	75
442	22
443	66
533	72
564	96
570	20
571	92
629	56
639	91
645	37
646	83
663	24
667	76
676	5
707	88
730	79
734	74
773	28
780	30
803	11
805	36
844	80
845	1, 4, 44, 58, 61
848	26
853	48, 63
860	27
866	32, 97
903	89
913	29
923	46
933	84
962	99
964	21
968	73
1001	17
1002	19, 25, 40, 42, 47, 95
1003	15, 41
1008	69
1017	54
1022	50
1031	86
1046	2, 51
1054	43, 67
1075	81
1076	6, 23, 93
1085	3
1119	14
1124	65
1170	68
1182	16
1204	78
1245	8
1285	71
1287	39, 49
1308	52
1388	38
1430	34
1461	13
1503	10, 82
1505	53
1529	87
1537	77
1538	55
2	81
3	40
4	35
17	20
25	19, 25, 42, 47
26	31
50	48
58	92
86	46
107	0, 33
125	62
151	60
162	57
166	59
199	74
237	37
241	98
299	9, 64, 88, 94
429	84
436	66
439	16
443	34
565	72
577	96
591	69
641	91
646	56
664	24
668	83
676	70
677	5, 76
710	27
712	14
746	79
769	39
802	11
827	28, 30, 36
854	26
857	1
858	80
861	73
868	32, 97
876	89
885	77
886	63
938	29
970	99
1003	17
1004	15, 41
1007	21
1013	45, 86, 95
1014	55
1018	54
1053	2, 43, 51, 67
1066	90
1078	6, 23
1086	3, 18
1087	12
1122	85
1123	7, 65
1138	75
1244	8, 78
1267	53, 68
1285	49
1305	22
1306	71
1330	52
1386	38
1443	4, 58
1444	44, 61
1489	10, 13
1531	82
1537	87, 93
1547	50
4	43, 87
23	35
24	40
33	29
50	19, 25, 42, 45, 47, 86, 95
51	31
57	76
86	65
88	63
101	32, 97
136	90
165	59
192	57
236	64, 74
261	98
320	9, 88
336	94
416	75
431	89
441	34
473	22, 66
576	72
588	20
608	92
609	37
612	54
627	71
664	8, 78
668	56
669	60, 62
679	83
692	91
703	5
704	70
707	24, 27
710	79
712	52
732	49
770	28
801	4
824	11
825	44
842	30
856	48
860	80
885	26
919	77
926	46
943	73
972	84
1005	15
1009	21
1014	17
1033	50
1039	69
1043	55
1079	2, 51, 67
1095	85, 93
1096	81
1108	12
1109	3, 18
1120	53
1154	7, 33
1158	14
1201	0
1210	16
1224	68
1306	39
1366	96
1428	1, 38
1442	61
1458	36, 58
1500	10, 13, 82
1531	6
1532	41
1535	99
1536	23
6	87
16	50
44	35
45	40
46	48
49	31
57	29
68	19, 25, 42, 45, 47, 95
143	62
159	57
233	74
255	37
258	98
323	9, 88
333	94
445	84
461	34
574	72
586	20
589	96
610	54
615	92
670	56
672	60
681	76
694	91
701	5, 83
702	70
705	27
754	64
819	39
820	11
822	58
839	28, 30
879	1, 38
880	13
883	26
894	32, 97
917	77
918	63
928	89
944	10, 82
965	46
992	24
1011	21
1016	17
1017	15
1020	73
1037	69
1041	55
1072	86
1081	2, 43, 51, 67
1089	90
1105	12
1107	3, 59
1115	6, 23, 81, 85, 93
1131	18
1140	14
1156	7, 65
1184	79
1187	75
1204	0, 33
1206	68
1210	78
1237	16
1266	8
1301	22, 66
1304	49
1325	71
1346	52
1405	80
1455	4, 36, 44, 61
1533	53
1534	41
1553	99
7	93
8	15, 41
9	99
44	40, 87
46	19, 25, 42, 45, 47, 86, 95
48	31
53	20
56	29
67	35
69	65
93	46
94	48, 63
150	0
152	17
154	26
204	57
254	74
257	98
324	9, 56, 64
331	94
467	16
470	34
476	84
491	22
609	69
612	72
613	37
633	92
673	60
675	91
676	78
682	76
699	83
700	62
704	24
721	70
722	5
736	27
755	88
764	49
836	11
837	44
838	28, 30
863	36
873	97
901	80
907	32
927	89
939	73
942	10, 82
943	77
992	21
1036	54
1057	55
1066	90
1068	50
1104	12
1105	59
1114	2, 43, 51, 67, 81
1116	23, 85
1117	6
1129	3, 18
1160	14
1176	7, 33
1189	75
1207	68
1211	79
1280	8
1299	66
1303	39
1324	71
1345	52
1379	96
1412	38
1439	1
1453	4, 61
1483	58
1515	13
1553	53
12	55
13	82
36	77
37	15, 41
38	6
39	53
40	68
63	23, 81, 85, 93
84	12
91	92
96	51, 67
114	5
122	46
131	0, 7, 33
135	63
148	83
165	26
166	17
173	60
174	62
176	32
187	3, 18
205	59
249	70
306	56
442	84
463	75
513	16
598	20
617	96
634	54
673	69
685	37
719	76
724	88, 94
738	64, 74
739	9
758	14, 79
760	52
807	57
833	28
869	58
888	97
898	44
907	27
910	1, 38
936	48
938	80
947	89
951	10
962	29
976	24
978	73
983	35
996	21
1022	99
1061	19, 25, 42, 45, 47, 86, 95
1077	50
1086	40, 43
1094	90
1102	98
1110	87
1135	2
1141	65
1160	31
1261	8, 78
1297	49
1320	71
1339	22, 66
1360	91
1361	39
1432	72
1434	11
1467	34
1479	4, 61
1520	36
1545	30
1546	13
36	55, 87
46	20
60	77
61	40
75	31, 85
77	35
99	19, 25, 42, 45, 47
100	48
115	5
165	17
166	0, 7, 33
172	62
180	60
210	57
230	59
247	70
274	98
307	9, 64, 74
347	88
358	94
470	84
497	66
499	75
514	22
616	72
627	92
650	96
683	69
700	8, 78
701	91
717	83
719	37, 56
727	76
786	79
829	39
870	28, 30
896	36
909	1, 38
911	26
921	32, 97
937	63
938	13
956	27
970	29
976	21
980	10, 82
982	46
986	89
1017	24
1034	15, 41
1035	99
1050	73
1052	50
1087	86, 95
1092	54
1099	90
1109	2, 43, 51, 67
1143	81
1144	6, 23, 93
1153	12
1187	65
1192	14
1216	53
1236	68
1257	16
1267	3, 18
1319	49
1339	71
1359	52
1417	80
1469	11, 44
1474	34
1477	4, 58, 61
14	68
22	50
33	15, 41
35	53
59	99
60	6, 23, 85
77	43, 93
91	29
94	20
100	40, 51
101	35
118	92
124	19, 25, 42, 45, 47, 86, 95
136	65
139	48, 63
165	0
183	3
213	90
285	64, 74
290	98
359	9, 88
468	89
500	75
514	34
537	16
539	22
674	71
689	37
717	94
723	8, 78
727	56
729	60, 62
743	83
744	76
771	5
772	70
776	27
778	52
785	49
827	57
873	4, 11, 44, 58, 61
894	30
907	1, 38
928	32, 97
938	26
940	13
941	80
978	77, 82
979	46
1024	84
1049	21, 73
1063	17
1070	24
1093	54
1102	69
1107	55, 87
1145	2, 67
1154	59
1163	31
1164	81
1172	18
1174	12
1210	14, 79
1215	7, 33
1336	66
1339	39
1357	91
1422	96
1450	72
1524	36
1542	28
1543	10
19	28, 30
48	50
58	55
79	87
81	77
101	31
102	40
104	35
115	12
131	83
132	5
155	92
169	62
193	0
198	60
223	57
227	18
287	98
311	37
343	9, 64, 74
362	88
494	84
502	75
517	66
631	96
642	20
653	72
687	54, 69
715	56
724	91
744	94
746	76
770	70
775	14
807	79
877	39
904	36
930	32, 97
940	26
956	10, 13
958	1
975	82
976	48
977	63
994	89
997	46
1008	29
1013	24, 27
1047	21
1065	17
1066	19, 25, 42, 45, 47
1067	15, 41, 99
1072	73
1105	86, 95
1119	90
1129	2, 43, 51, 67
1147	81, 93
1156	3, 59
1166	6, 23
1191	65
1192	85
1213	7, 33
1233	53
1260	68
1289	16
1291	8, 78
1337	49
1353	22
1354	71
1371	52
1451	80
1466	38
1474	11, 44
1491	34
1507	4, 58, 61
21	28
28	30
49	50
60	55
61	77
81	53
82	15
93	12
104	81, 85
122	92
127	2, 43, 51, 67
144	46
153	5
166	83
196	60
198	32, 97
208	3
209	18
219	17
244	59, 90
313	37
364	56
382	94
496	89
520	75
644	20
656	72
687	71
726	91
741	8, 78
749	76
767	62
781	52
798	70
799	74
800	9, 64, 88
805	14
839	57
846	79
847	49
856	27
924	11
925	4, 58
956	26
958	63
960	80
973	10, 13, 82
974	48
1010	29
1016	35
1045	73
1051	24
1064	84
1070	41, 99
1077	21
1079	54
1092	45
1097	69
1103	19, 25, 42, 47, 86, 95
1126	40
1149	6, 23, 87, 93
1157	98
1194	65
1210	31
1231	7, 33
1258	68
1259	0
1286	16
1351	22
1370	39
1386	66
1446	96
1488	34
1506	1, 38
1528	44, 61
1539	36
62	55
64	82
74	50
83	53
106	68
107	15
108	77
130	31, 81, 85
143	2, 51, 67
155	12
162	92
164	5
189	7, 33
194	62
217	17
230	26
238	60
241	32
263	18, 59
265	70
318	37
367	9, 64
379	56
523	75
558	84
659	96
667	20
731	69
744	8
764	83
766	94
794	76
796	88
819	74
827	52
865	57
882	27
921	28, 36
922	30
926	4, 44, 58, 61
935	97
968	73
